ERFASSUNGSNUMMER;JOURNALNAME;ANZAHL_ZEILEN;SUMME_ABS_EUR;ERSTELLER;ERFASST_AM;ERFASST_UM;FREIGEBER;FREIGABEDATUM;FREIGABESTATUS
5640393106;GL-393106;2;7586,38;BSP-U02;06.02.2025;16:13:59;BSP-U10;07.02.2025;Freigegeben
5640393129;GL-393129;2;314,64;BSP-U02;06.02.2025;13:32:24;BSP-U10;10.02.2025;Freigegeben
5640393130;GL-393130;2;296,94;BSP-U02;06.02.2025;16:34:07;BSP-U10;10.02.2025;Freigegeben
5640393132;GL-393132;2;397,38;BSP-U02;06.02.2025;14:20:37;BSP-U10;07.02.2025;Freigegeben
5640393143;GL-393143;2;140,68;BSP-U02;06.02.2025;10:04:27;BSP-U10;06.02.2025;Freigegeben
5640393147;GL-393147;2;191,26;BSP-U02;06.02.2025;14:55:16;BSP-U10;07.02.2025;Freigegeben
5640393149;GL-393149;2;11654,16;BSP-U02;06.02.2025;10:13:29;BSP-U10;06.02.2025;Freigegeben
5640393157;GL-393157;2;34,52;BSP-U02;06.02.2025;09:50:32;BSP-U10;06.02.2025;Freigegeben
5640393166;GL-393166;2;211,80;BSP-U02;06.02.2025;10:24:08;BSP-U10;10.02.2025;Freigegeben
5640393167;GL-393167;2;8,54;BSP-U02;06.02.2025;10:07:50;BSP-U10;07.02.2025;Freigegeben
5640393172;GL-393172;2;34,56;BSP-U02;06.02.2025;15:29:44;BSP-U10;07.02.2025;Freigegeben
5640393180;GL-393180;2;40,00;BSP-U02;06.02.2025;15:50:03;BSP-U10;07.02.2025;Freigegeben
5640393187;GL-393187;2;60,44;BSP-U02;06.02.2025;14:01:34;BSP-U10;07.02.2025;Freigegeben
5640393189;GL-393189;2;41,84;BSP-U02;06.02.2025;14:29:34;BSP-U10;07.02.2025;Freigegeben
5640393195;GL-393195;2;25,30;BSP-U02;06.02.2025;09:52:07;BSP-U10;10.02.2025;Freigegeben
5640393198;GL-393198;2;265,70;BSP-U02;06.02.2025;09:31:22;BSP-U10;06.02.2025;Freigegeben
5640393214;GL-393214;2;40,84;BSP-U02;06.02.2025;10:08:26;BSP-U10;10.02.2025;Freigegeben
5640393241;GL-393241;2;101,12;BSP-U02;06.02.2025;13:09:53;BSP-U10;10.02.2025;Freigegeben
5640393245;GL-393245;2;55,48;BSP-U02;06.02.2025;10:18:33;BSP-U10;06.02.2025;Freigegeben
5640393251;GL-393251;2;94,78;BSP-U02;06.02.2025;10:17:21;BSP-U10;10.02.2025;Freigegeben
5640393264;GL-393264;2;224,84;BSP-U02;06.02.2025;14:28:24;BSP-U10;07.02.2025;Freigegeben
5640440543;GL-440543;260;106700,52;BSP-U10;06.02.2025;08:35:05;BSP-U02;10.02.2025;Freigegeben
5640474320;GL-474320;2;0,60;BSP-U11;06.02.2025;17:48:25;BSP-U10;06.02.2025;Freigegeben
5640389844;GL-389844;2;135439,44;BSP-U11;07.02.2025;10:23:37;BSP-U02;10.02.2025;Freigegeben
5640389856;GL-389856;2;392618,90;BSP-U11;07.02.2025;09:19:20;BSP-U10;10.02.2025;Freigegeben
5640389808;GL-389808;2;1000000,00;BSP-U11;10.02.2025;14:37:56;BSP-U02;10.02.2025;Freigegeben
5640389613;GL-389613;2;29378,06;BSP-U11;11.02.2025;10:20:53;BSP-U10;12.02.2025;Freigegeben
5640390785;GL-390785;2;952,00;BSP-U11;11.02.2025;14:50:54;BSP-U02;11.02.2025;Freigegeben
5640389612;GL-389612;2;107287,14;BSP-U11;12.02.2025;15:04:57;BSP-U02;12.02.2025;Freigegeben
5640394312;GL-394312;2;1600000,00;BSP-U11;12.02.2025;18:14:23;BSP-U10;14.02.2025;Freigegeben
5640394313;GL-394313;2;23708,42;BSP-U11;12.02.2025;08:53:59;BSP-U02;13.02.2025;Freigegeben
5640396338;GL-396338;2;163218,46;BSP-U11;12.02.2025;08:32:41;BSP-U10;13.02.2025;Freigegeben
5640396380;GL-396380;2;45253,14;BSP-U11;14.02.2025;15:00:29;BSP-U10;14.02.2025;Freigegeben
5640397205;GL-397205;2;158417,44;BSP-U11;14.02.2025;07:24:19;BSP-U10;14.02.2025;Freigegeben
5640474323;GL-474323;2;60,00;BSP-U11;14.02.2025;09:43:03;BSP-U02;17.02.2025;Freigegeben
5640399506;GL-399506;2;131836,06;BSP-U11;17.02.2025;16:28:41;BSP-U02;18.02.2025;Freigegeben
5640399528;GL-399528;2;399365,44;BSP-U11;17.02.2025;13:29:28;BSP-U10;17.02.2025;Freigegeben
5640419710;GL-419710;2;85469,30;BSP-U11;17.02.2025;10:32:54;BSP-U02;18.02.2025;Freigegeben
5640419721;GL-419721;2;298337,00;BSP-U11;17.02.2025;09:05:58;BSP-U02;19.02.2025;Freigegeben
5640419751;GL-419751;2;210,00;BSP-U11;17.02.2025;10:06:35;BSP-U10;19.02.2025;Freigegeben
5640440462;GL-440462;4;1141,66;BSP-U10;18.02.2025;16:28:24;BSP-U02;18.02.2025;Freigegeben
5640474326;GL-474326;2;210,00;BSP-U11;18.02.2025;08:54:04;BSP-U10;18.02.2025;Freigegeben
5640474327;GL-474327;2;274,00;BSP-U11;18.02.2025;07:47:00;BSP-U10;18.02.2025;Freigegeben
5640474328;GL-474328;2;44,20;BSP-U11;18.02.2025;09:04:33;BSP-U02;18.02.2025;Freigegeben
5640420670;GL-420670;2;2000,00;BSP-U10;19.02.2025;10:54:59;BSP-U02;19.02.2025;Freigegeben
5640474331;GL-474331;2;17,60;BSP-U11;19.02.2025;09:15:25;BSP-U02;20.02.2025;Freigegeben
5640474332;GL-474332;2;77,80;BSP-U11;19.02.2025;10:17:35;BSP-U02;20.02.2025;Freigegeben
5640474342;GL-474342;2;2000,00;BSP-U11;19.02.2025;09:36:25;BSP-U10;19.02.2025;Freigegeben
5640422633;GL-422633;2;189045,06;BSP-U11;20.02.2025;14:23:54;BSP-U02;20.02.2025;Freigegeben
5640426696;GL-426696;2;83353,20;BSP-U11;20.02.2025;17:26:58;BSP-U10;21.02.2025;Freigegeben
5640474333;GL-474333;2;63,98;BSP-U11;20.02.2025;14:02:55;BSP-U02;24.02.2025;Freigegeben
5640419386;GL-419386;2;112135,72;BSP-U11;21.02.2025;08:19:30;BSP-U02;24.02.2025;Freigegeben
5640426724;GL-426724;2;22229,42;BSP-U11;24.02.2025;13:23:26;BSP-U10;24.02.2025;Freigegeben
5640426728;GL-426728;2;1326406,08;BSP-U11;24.02.2025;16:23:11;BSP-U10;24.02.2025;Freigegeben
5640435770;GL-435770;2;2968,00;BSP-U11;24.02.2025;14:09:25;BSP-U02;25.02.2025;Freigegeben
5640440459;GL-440459;40;56092,60;BSP-U10;24.02.2025;09:50:00;BSP-U02;25.02.2025;Freigegeben
5640474340;GL-474340;2;40,00;BSP-U11;24.02.2025;08:11:39;BSP-U02;25.02.2025;Freigegeben
5640439255;GL-439255;2;695483,64;BSP-U11;25.02.2025;10:27:27;BSP-U10;25.02.2025;Freigegeben
5640431546;GL-431546;2;134296,78;BSP-U11;26.02.2025;14:20:25;BSP-U10;27.02.2025;Freigegeben
5640441622;GL-441622;2;261007,10;BSP-U11;26.02.2025;08:54:04;BSP-U10;27.02.2025;Freigegeben
5640431547;GL-431547;2;680803,76;BSP-U11;27.02.2025;08:12:33;BSP-U02;28.02.2025;Freigegeben
5640446098;GL-446098;2;123312,22;BSP-U11;28.02.2025;12:21:33;BSP-U10;03.03.2025;Freigegeben
5640446100;GL-446100;2;371820,64;BSP-U11;03.03.2025;16:12:03;BSP-U10;05.03.2025;Freigegeben
5640455391;GL-455391;2;10076,38;BSP-U11;03.03.2025;09:26:56;BSP-U11;03.03.2025;Freigegeben (Ersteller=Freigeber)
5640455396;GL-455396;2;100,00;BSP-U11;03.03.2025;07:49:17;BSP-U02;03.03.2025;Freigegeben
5640455416;GL-455416;2;821876,38;BSP-U11;03.03.2025;10:16:10;BSP-U10;05.03.2025;Freigegeben
5640469322;GL-469322;2;137861,22;BSP-U11;03.03.2025;10:09:12;BSP-U10;03.03.2025;Freigegeben
5640469326;GL-469326;2;356876,26;BSP-U11;03.03.2025;10:47:59;BSP-U02;04.03.2025;Freigegeben
5640469408;GL-469408;2;57797,04;BSP-U11;03.03.2025;17:27:05;BSP-U02;04.03.2025;Freigegeben
5640469409;GL-469409;2;91415,32;BSP-U11;03.03.2025;09:59:07;BSP-U02;04.03.2025;Freigegeben
5640469413;GL-469413;2;34,00;BSP-U11;03.03.2025;08:52:22;BSP-U02;04.03.2025;Freigegeben
5640474451;GL-474451;2;25846,90;BSP-U02;03.03.2025;14:17:52;BSP-U10;04.03.2025;Freigegeben
5640474454;GL-474454;2;4197,12;BSP-U02;03.03.2025;12:51:35;BSP-U10;03.03.2025;Freigegeben
5640474458;GL-474458;2;213,16;BSP-U02;03.03.2025;09:18:21;BSP-U10;03.03.2025;Freigegeben
5640474460;GL-474460;2;77,78;BSP-U02;03.03.2025;11:15:23;BSP-U10;03.03.2025;Freigegeben
5640474462;GL-474462;2;36,22;BSP-U02;03.03.2025;13:33:47;BSP-U10;05.03.2025;Freigegeben
5640474468;GL-474468;2;258,06;BSP-U02;03.03.2025;14:50:30;BSP-U10;03.03.2025;Freigegeben
5640474470;GL-474470;2;70,74;BSP-U02;03.03.2025;11:51:29;BSP-U10;04.03.2025;Freigegeben
5640474471;GL-474471;2;3717,66;BSP-U02;03.03.2025;10:08:40;BSP-U10;05.03.2025;Freigegeben
5640474472;GL-474472;2;68,18;BSP-U02;03.03.2025;10:06:08;BSP-U10;03.03.2025;Freigegeben
5640474473;GL-474473;2;116,28;BSP-U02;03.03.2025;18:36:19;BSP-U10;03.03.2025;Freigegeben
5640474476;GL-474476;2;1732,58;BSP-U02;03.03.2025;12:46:25;BSP-U10;04.03.2025;Freigegeben
5640474479;GL-474479;2;1767,96;BSP-U02;03.03.2025;15:12:53;BSP-U10;03.03.2025;Freigegeben
5640474480;GL-474480;2;639,80;BSP-U02;03.03.2025;17:43:20;BSP-U10;04.03.2025;Freigegeben
5640474482;GL-474482;2;355,60;BSP-U02;03.03.2025;18:36:35;BSP-U10;04.03.2025;Freigegeben
5640474483;GL-474483;2;35,90;BSP-U02;03.03.2025;10:09:11;BSP-U10;05.03.2025;Freigegeben
5640474486;GL-474486;2;1391,66;BSP-U02;03.03.2025;16:24:24;BSP-U10;03.03.2025;Freigegeben
5640474490;GL-474490;2;5696,76;BSP-U02;03.03.2025;14:33:49;BSP-U10;04.03.2025;Freigegeben
5640474498;GL-474498;2;314,64;BSP-U02;03.03.2025;13:52:12;BSP-U10;04.03.2025;Freigegeben
5640474499;GL-474499;2;296,94;BSP-U02;03.03.2025;15:15:58;BSP-U10;03.03.2025;Freigegeben
5640474501;GL-474501;2;397,38;BSP-U02;03.03.2025;15:58:47;BSP-U10;05.03.2025;Freigegeben
5640474503;GL-474503;2;712,32;BSP-U02;03.03.2025;14:53:31;BSP-U10;04.03.2025;Freigegeben
5640474505;GL-474505;2;3165,60;BSP-U02;03.03.2025;11:24:50;BSP-U10;03.03.2025;Freigegeben
5640474506;GL-474506;2;107,44;BSP-U02;03.03.2025;09:51:03;BSP-U10;03.03.2025;Freigegeben
5640474510;GL-474510;2;301,76;BSP-U02;03.03.2025;13:22:31;BSP-U10;04.03.2025;Freigegeben
5640474513;GL-474513;2;3152,24;BSP-U02;03.03.2025;10:45:42;BSP-U10;03.03.2025;Freigegeben
5640474514;GL-474514;2;77,62;BSP-U02;03.03.2025;15:09:44;BSP-U10;03.03.2025;Freigegeben
5640474517;GL-474517;2;184,58;BSP-U02;03.03.2025;07:34:14;BSP-U10;03.03.2025;Freigegeben
5640474519;GL-474519;2;206,76;BSP-U02;03.03.2025;11:13:00;BSP-U10;03.03.2025;Freigegeben
5640474522;GL-474522;2;59,40;BSP-U02;03.03.2025;10:40:38;BSP-U10;04.03.2025;Freigegeben
5640474526;GL-474526;2;34,52;BSP-U02;03.03.2025;10:34:07;BSP-U10;04.03.2025;Freigegeben
5640474529;GL-474529;2;74,48;BSP-U02;03.03.2025;14:21:33;BSP-U10;03.03.2025;Freigegeben
5640474530;GL-474530;2;24,48;BSP-U02;03.03.2025;11:42:07;BSP-U10;05.03.2025;Freigegeben
5640474532;GL-474532;2;10,92;BSP-U02;03.03.2025;16:00:17;BSP-U10;05.03.2025;Freigegeben
5640474534;GL-474534;2;42,72;BSP-U02;03.03.2025;10:19:23;BSP-U10;05.03.2025;Freigegeben
5640474536;GL-474536;2;8,54;BSP-U02;03.03.2025;15:30:59;BSP-U10;04.03.2025;Freigegeben
5640474538;GL-474538;2;25,50;BSP-U02;03.03.2025;07:24:57;BSP-U10;04.03.2025;Freigegeben
5640474539;GL-474539;2;22,18;BSP-U02;03.03.2025;11:24:47;BSP-U10;04.03.2025;Freigegeben
5640474541;GL-474541;2;34,56;BSP-U02;03.03.2025;11:03:14;BSP-U10;04.03.2025;Freigegeben
5640474542;GL-474542;2;13,04;BSP-U02;03.03.2025;15:44:18;BSP-U10;05.03.2025;Freigegeben
5640474544;GL-474544;2;155,56;BSP-U02;03.03.2025;08:32:00;BSP-U10;03.03.2025;Freigegeben
5640474547;GL-474547;2;44,02;BSP-U02;03.03.2025;14:00:24;BSP-U10;04.03.2025;Freigegeben
5640474549;GL-474549;2;40,00;BSP-U02;03.03.2025;08:46:19;BSP-U10;05.03.2025;Freigegeben
5640474554;GL-474554;2;52,68;BSP-U02;03.03.2025;10:39:48;BSP-U10;03.03.2025;Freigegeben
5640474555;GL-474555;2;30,68;BSP-U02;03.03.2025;17:08:26;BSP-U10;05.03.2025;Freigegeben
5640474558;GL-474558;2;41,84;BSP-U02;03.03.2025;12:51:32;BSP-U10;05.03.2025;Freigegeben
5640474559;GL-474559;2;111,50;BSP-U02;03.03.2025;10:46:45;BSP-U10;04.03.2025;Freigegeben
5640474578;GL-474578;2;2152,92;BSP-U02;03.03.2025;15:36:29;BSP-U10;03.03.2025;Freigegeben
5640474580;GL-474580;2;26,88;BSP-U02;03.03.2025;08:02:03;BSP-U10;03.03.2025;Freigegeben
5640474583;GL-474583;2;40,84;BSP-U02;03.03.2025;15:42:56;BSP-U10;03.03.2025;Freigegeben
5640474590;GL-474590;2;465,66;BSP-U02;03.03.2025;16:34:08;BSP-U10;05.03.2025;Freigegeben
5640474592;GL-474592;2;20,38;BSP-U02;03.03.2025;16:02:41;BSP-U10;05.03.2025;Freigegeben
5640474595;GL-474595;2;95,72;BSP-U02;03.03.2025;09:13:47;BSP-U02;03.03.2025;Freigegeben (Ersteller=Freigeber)
5640474596;GL-474596;2;145,48;BSP-U02;03.03.2025;10:45:56;BSP-U10;03.03.2025;Freigegeben
5640474598;GL-474598;2;300,00;BSP-U02;03.03.2025;16:59:56;BSP-U10;03.03.2025;Freigegeben
5640474599;GL-474599;2;132,20;BSP-U02;03.03.2025;16:40:05;BSP-U10;03.03.2025;Freigegeben
5640474607;GL-474607;2;70,58;BSP-U02;03.03.2025;14:15:50;BSP-U10;04.03.2025;Freigegeben
5640474608;GL-474608;2;101,12;BSP-U02;03.03.2025;15:05:46;BSP-U10;03.03.2025;Freigegeben
5640474613;GL-474613;2;157,78;BSP-U02;03.03.2025;13:16:13;BSP-U10;03.03.2025;Freigegeben
5640474616;GL-474616;2;51,02;BSP-U02;03.03.2025;16:34:47;BSP-U10;03.03.2025;Freigegeben
5640474617;GL-474617;2;67,66;BSP-U02;03.03.2025;15:24:22;BSP-U10;03.03.2025;Freigegeben
5640474620;GL-474620;2;187,90;BSP-U02;03.03.2025;08:43:20;BSP-U10;03.03.2025;Freigegeben
5640474622;GL-474622;2;47,66;BSP-U02;03.03.2025;11:04:44;BSP-U10;04.03.2025;Freigegeben
5640474623;GL-474623;2;56,00;BSP-U02;03.03.2025;15:27:28;BSP-U10;03.03.2025;Freigegeben
5640474624;GL-474624;2;56,00;BSP-U02;03.03.2025;08:54:07;BSP-U10;04.03.2025;Freigegeben
5640474626;GL-474626;2;73,00;BSP-U02;03.03.2025;10:45:39;BSP-U10;05.03.2025;Freigegeben
5640474627;GL-474627;2;73,00;BSP-U02;03.03.2025;09:05:08;BSP-U10;05.03.2025;Freigegeben
5640474628;GL-474628;2;91,16;BSP-U02;03.03.2025;12:37:54;BSP-U10;04.03.2025;Freigegeben
5640474629;GL-474629;2;50,60;BSP-U02;03.03.2025;09:57:12;BSP-U10;04.03.2025;Freigegeben
5640474631;GL-474631;2;224,84;BSP-U02;03.03.2025;07:49:47;BSP-U10;03.03.2025;Freigegeben
5640474633;GL-474633;2;89,16;BSP-U02;03.03.2025;17:39:47;BSP-U10;05.03.2025;Freigegeben
5640477721;GL-477721;2;31000,00;BSP-U02;03.03.2025;07:24:50;BSP-U10;04.03.2025;Freigegeben
5640477722;GL-477722;2;31000,00;BSP-U02;03.03.2025;10:23:31;BSP-U10;04.03.2025;Freigegeben
5640478183;GL-478183;2;5191,66;BSP-U10;03.03.2025;09:46:02;BSP-U02;03.03.2025;Freigegeben
5640484974;GL-484974;184;4057138,82;BSP-U02;03.03.2025;13:40:25;BSP-U10;03.03.2025;Freigegeben
5640486871;GL-486871;182;4024948,82;BSP-U02;03.03.2025;15:12:29;BSP-U10;04.03.2025;Freigegeben
5640486872;GL-486872;182;4024948,82;BSP-U02;03.03.2025;13:42:42;BSP-U10;04.03.2025;Freigegeben
5640521498;GL-521498;2;72,00;BSP-U10;03.03.2025;09:04:12;BSP-U02;04.03.2025;Freigegeben
5640469325;GL-469325;2;579806,58;BSP-U11;04.03.2025;14:35:35;BSP-U10;05.03.2025;Freigegeben
5640474453;GL-474453;2;28,66;BSP-U02;04.03.2025;10:44:11;BSP-U10;06.03.2025;Freigegeben
5640474455;GL-474455;2;212,46;BSP-U02;04.03.2025;15:25:05;BSP-U10;05.03.2025;Freigegeben
5640474461;GL-474461;2;948,46;BSP-U02;04.03.2025;09:32:02;BSP-U10;06.03.2025;Freigegeben
5640474464;GL-474464;2;14731,12;BSP-U02;04.03.2025;15:52:42;BSP-U10;04.03.2025;Freigegeben
5640474467;GL-474467;2;74712,42;BSP-U02;04.03.2025;08:50:40;BSP-U10;04.03.2025;Freigegeben
5640474469;GL-474469;2;21,76;BSP-U02;04.03.2025;15:14:35;BSP-U10;04.03.2025;Freigegeben
5640474475;GL-474475;2;7586,38;BSP-U02;04.03.2025;12:36:14;BSP-U10;04.03.2025;Freigegeben
5640474484;GL-474484;2;798,72;BSP-U02;04.03.2025;12:46:19;BSP-U10;05.03.2025;Freigegeben
5640474485;GL-474485;2;104,74;BSP-U02;04.03.2025;12:49:53;BSP-U10;04.03.2025;Freigegeben
5640474492;GL-474492;2;7000,48;BSP-U02;04.03.2025;13:25:46;BSP-U10;06.03.2025;Freigegeben
5640474493;GL-474493;2;14609,38;BSP-U02;04.03.2025;15:11:01;BSP-U10;05.03.2025;Freigegeben
5640474497;GL-474497;2;141,42;BSP-U02;04.03.2025;16:20:24;BSP-U10;04.03.2025;Freigegeben
5640474511;GL-474511;2;75,28;BSP-U02;04.03.2025;10:40:16;BSP-U10;05.03.2025;Freigegeben
5640474512;GL-474512;2;140,68;BSP-U02;04.03.2025;08:11:55;BSP-U10;06.03.2025;Freigegeben
5640474516;GL-474516;2;191,26;BSP-U02;04.03.2025;15:49:48;BSP-U10;05.03.2025;Freigegeben
5640474521;GL-474521;2;67,30;BSP-U02;04.03.2025;13:04:36;BSP-U10;04.03.2025;Freigegeben
5640474523;GL-474523;2;108,70;BSP-U02;04.03.2025;11:05:42;BSP-U10;04.03.2025;Freigegeben
5640474524;GL-474524;2;31,22;BSP-U02;04.03.2025;14:16:49;BSP-U10;05.03.2025;Freigegeben
5640474550;GL-474550;2;78,52;BSP-U02;04.03.2025;09:26:01;BSP-U10;05.03.2025;Freigegeben
5640474561;GL-474561;2;31,62;BSP-U02;04.03.2025;13:32:04;BSP-U10;05.03.2025;Freigegeben
5640474591;GL-474591;2;84,34;BSP-U02;04.03.2025;12:58:54;BSP-U10;04.03.2025;Freigegeben
5640474593;GL-474593;2;427,08;BSP-U02;04.03.2025;11:17:19;BSP-U10;06.03.2025;Freigegeben
5640474594;GL-474594;2;131,84;BSP-U02;04.03.2025;08:00:17;BSP-U10;06.03.2025;Freigegeben
5640474612;GL-474612;2;55,48;BSP-U02;04.03.2025;12:27:47;BSP-U10;04.03.2025;Freigegeben
5640474618;GL-474618;2;94,78;BSP-U02;04.03.2025;16:11:19;BSP-U10;04.03.2025;Freigegeben
5640474625;GL-474625;2;66,54;BSP-U02;04.03.2025;12:09:46;BSP-U10;05.03.2025;Freigegeben
5640474637;GL-474637;2;1581,00;BSP-U02;04.03.2025;18:11:50;BSP-U10;06.03.2025;Freigegeben
5640477719;GL-477719;2;31000,00;BSP-U02;04.03.2025;10:49:29;BSP-U10;06.03.2025;Freigegeben
5640486982;GL-486982;4;351416,00;BSP-U02;04.03.2025;16:23:49;BSP-U10;05.03.2025;Freigegeben
5640471289;GL-471289;2;202883,06;BSP-U11;05.03.2025;09:44:27;BSP-U10;06.03.2025;Freigegeben
5640471300;GL-471300;2;206787,66;BSP-U11;05.03.2025;10:54:00;BSP-U02;06.03.2025;Freigegeben
5640474456;GL-474456;2;171,48;BSP-U02;05.03.2025;07:30:01;BSP-U10;05.03.2025;Freigegeben
5640474457;GL-474457;2;4543,02;BSP-U02;05.03.2025;08:42:40;BSP-U10;05.03.2025;Freigegeben
5640474477;GL-474477;2;91,64;BSP-U02;05.03.2025;09:11:29;BSP-U10;06.03.2025;Freigegeben
5640474478;GL-474478;2;5867,86;BSP-U02;05.03.2025;07:24:17;BSP-U10;05.03.2025;Freigegeben
5640474481;GL-474481;2;655,52;BSP-U02;05.03.2025;11:11:25;BSP-U10;05.03.2025;Freigegeben
5640474487;GL-474487;2;973,56;BSP-U02;05.03.2025;09:31:43;BSP-U10;05.03.2025;Freigegeben
5640474488;GL-474488;2;2826,78;BSP-U02;05.03.2025;12:00:51;BSP-U10;05.03.2025;Freigegeben
5640474489;GL-474489;2;62910,14;BSP-U02;05.03.2025;08:50:38;BSP-U10;05.03.2025;Freigegeben
5640474495;GL-474495;2;21252,82;BSP-U02;05.03.2025;13:00:15;BSP-U10;05.03.2025;Freigegeben
5640474500;GL-474500;2;1985,48;BSP-U02;05.03.2025;13:27:36;BSP-U10;06.03.2025;Freigegeben
5640474504;GL-474504;2;712,32;BSP-U02;05.03.2025;08:49:05;BSP-U10;07.03.2025;Freigegeben
5640474515;GL-474515;2;3579,00;BSP-U02;05.03.2025;09:23:30;BSP-U10;07.03.2025;Freigegeben
5640474525;GL-474525;2;64,68;BSP-U02;05.03.2025;08:18:08;BSP-U10;06.03.2025;Freigegeben
5640474533;GL-474533;2;75,08;BSP-U02;05.03.2025;12:15:27;BSP-U10;05.03.2025;Freigegeben
5640474535;GL-474535;2;211,80;BSP-U02;05.03.2025;09:19:04;BSP-U10;06.03.2025;Freigegeben
5640474540;GL-474540;2;10,48;BSP-U02;05.03.2025;10:09:13;BSP-U10;06.03.2025;Freigegeben
5640474548;GL-474548;2;22,58;BSP-U02;05.03.2025;11:41:30;BSP-U10;06.03.2025;Freigegeben
5640474557;GL-474557;2;38,34;BSP-U02;05.03.2025;07:24:00;BSP-U10;07.03.2025;Freigegeben
5640474564;GL-474564;2;25,30;BSP-U02;05.03.2025;09:08:50;BSP-U10;05.03.2025;Freigegeben
5640474566;GL-474566;2;12,42;BSP-U02;05.03.2025;16:41:48;BSP-U10;06.03.2025;Freigegeben
5640474567;GL-474567;2;265,70;BSP-U02;05.03.2025;12:04:35;BSP-U10;05.03.2025;Freigegeben
5640474606;GL-474606;2;57,12;BSP-U02;05.03.2025;13:56:49;BSP-U10;06.03.2025;Freigegeben
5640474619;GL-474619;2;71,14;BSP-U02;05.03.2025;15:23:03;BSP-U10;06.03.2025;Freigegeben
5640474621;GL-474621;2;678,62;BSP-U02;05.03.2025;11:59:01;BSP-U10;05.03.2025;Freigegeben
5640474638;GL-474638;2;364,58;BSP-U02;05.03.2025;13:04:22;BSP-U10;05.03.2025;Freigegeben
5640477720;GL-477720;2;31000,00;BSP-U02;05.03.2025;11:11:39;BSP-U10;06.03.2025;Freigegeben
5640485324;GL-485324;184;4057138,82;BSP-U02;05.03.2025;17:50:51;BSP-U10;05.03.2025;Freigegeben
5640474374;GL-474374;216;860539,46;BSP-U10;06.03.2025;15:59:27;BSP-U02;07.03.2025;Freigegeben
5640474452;GL-474452;2;103,56;BSP-U02;06.03.2025;07:45:59;BSP-U10;06.03.2025;Freigegeben
5640474459;GL-474459;2;184,22;BSP-U02;06.03.2025;07:24:26;BSP-U10;06.03.2025;Freigegeben
5640474474;GL-474474;2;2070,88;BSP-U02;06.03.2025;09:35:59;BSP-U10;07.03.2025;Freigegeben
5640474491;GL-474491;2;48846,60;BSP-U02;06.03.2025;10:55:46;BSP-U10;10.03.2025;Freigegeben
5640474494;GL-474494;2;1752,50;BSP-U02;06.03.2025;18:18:40;BSP-U10;10.03.2025;Freigegeben
5640474496;GL-474496;2;332,80;BSP-U02;06.03.2025;09:39:47;BSP-U10;06.03.2025;Freigegeben
5640474502;GL-474502;2;153,00;BSP-U02;06.03.2025;09:52:29;BSP-U10;06.03.2025;Freigegeben
5640474507;GL-474507;2;32010,98;BSP-U02;06.03.2025;08:48:38;BSP-U10;10.03.2025;Freigegeben
5640474508;GL-474508;2;3395,44;BSP-U02;06.03.2025;08:00:31;BSP-U10;07.03.2025;Freigegeben
5640474509;GL-474509;2;2291,66;BSP-U02;06.03.2025;09:40:51;BSP-U10;07.03.2025;Freigegeben
5640474518;GL-474518;2;11654,16;BSP-U02;06.03.2025;10:26:18;BSP-U10;10.03.2025;Freigegeben
5640474527;GL-474527;2;8,72;BSP-U02;06.03.2025;15:31:18;BSP-U10;06.03.2025;Freigegeben
5640474528;GL-474528;2;24,00;BSP-U02;06.03.2025;13:25:32;BSP-U10;06.03.2025;Freigegeben
5640474531;GL-474531;2;360,72;BSP-U02;06.03.2025;14:26:10;BSP-U10;07.03.2025;Freigegeben
5640474537;GL-474537;2;11,06;BSP-U02;06.03.2025;11:26:00;BSP-U10;10.03.2025;Freigegeben
5640474543;GL-474543;2;128,58;BSP-U02;06.03.2025;08:56:26;BSP-U10;07.03.2025;Freigegeben
5640474546;GL-474546;2;15,14;BSP-U02;06.03.2025;13:57:24;BSP-U10;07.03.2025;Freigegeben
5640474552;GL-474552;2;273,66;BSP-U02;06.03.2025;10:25:38;BSP-U10;10.03.2025;Freigegeben
5640474556;GL-474556;2;60,44;BSP-U02;06.03.2025;15:50:05;BSP-U10;10.03.2025;Freigegeben
5640474560;GL-474560;2;55,46;BSP-U02;06.03.2025;09:25:40;BSP-U10;06.03.2025;Freigegeben
5640474562;GL-474562;2;86,56;BSP-U02;06.03.2025;18:36:28;BSP-U10;07.03.2025;Freigegeben
5640474582;GL-474582;2;147,08;BSP-U02;06.03.2025;09:25:22;BSP-U10;07.03.2025;Freigegeben
5640474585;GL-474585;2;47,62;BSP-U02;06.03.2025;14:09:04;BSP-U10;07.03.2025;Freigegeben
5640474588;GL-474588;2;194,54;BSP-U02;06.03.2025;16:26:09;BSP-U10;06.03.2025;Freigegeben
5640477689;GL-477689;184;4057138,82;BSP-U02;06.03.2025;14:15:36;BSP-U10;06.03.2025;Freigegeben
5640477690;GL-477690;184;4057138,82;BSP-U02;06.03.2025;16:07:03;BSP-U10;07.03.2025;Freigegeben
5640478113;GL-478113;2;417410,70;BSP-U10;06.03.2025;14:24:01;BSP-U02;06.03.2025;Freigegeben
5640480436;GL-480436;2;220253,88;BSP-U11;06.03.2025;11:21:16;BSP-U02;06.03.2025;Freigegeben
5640471290;GL-471290;2;1203418,28;BSP-U11;07.03.2025;16:03:35;BSP-U10;07.03.2025;Freigegeben
